id,name,price,brand,source,source_url,original_image_url,image_url,category,final_category,image_index,crawl_status,crawled_at
000166,Quần Bò Nam Quần Jeans Nam Dài Cào CO GIÃN Cao Cấp Sang Trọng 🍁 SIZE 27-36 🍁,159.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2182759565.html,https://img.lazcdn.com/g/p/5df36d9b99b9dfd0c8cf54e90f192827.jpg,https://img.lazcdn.com/g/p/5df36d9b99b9dfd0c8cf54e90f192827.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000167,Quần jean nam trung niên Thái Khang loại vải co dãn thoải mái thiết kế ống suông QUAN09,249.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2541347861.html,https://img.lazcdn.com/g/p/2f159304d321876a82a330b2f8209ea6.jpg,https://img.lazcdn.com/g/p/2f159304d321876a82a330b2f8209ea6.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000168,Quần Jean Nam Ống Suông Quần Bò Denim Ống Đứng Vải Không Giãn Dày Dặn Mềm Mịn Form Chuẩn Không Phai Màu,129.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2399294883.html,https://img.lazcdn.com/g/p/d860097c2768ba0c7fff6f45e40cbfd3.jpg,https://img.lazcdn.com/g/p/d860097c2768ba0c7fff6f45e40cbfd3.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000169,Quần Jeans Nam Ống Thẳng Rộng Mùa Xuân 2026 Quần Dài Thường Ngày Cho Thanh Thiếu Niên Quần Jeans Nam Cạp Cao Thời Trang Phong Cách Công Sở,75.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2946309646.html,https://img.lazcdn.com/g/ff/kf/S32eb01fb777c416fb87433d288cd8a37W.jpg,https://img.lazcdn.com/g/ff/kf/S32eb01fb777c416fb87433d288cd8a37W.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000170,Quần Jean Nam Ống Đứng Quần Bò Denim Nam Cotton Ống Suông Không Giãn Chuẩn Form Vải Dày Dặn Mềm Mịn Không Phai Màu,129.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2667817513.html,https://img.lazcdn.com/g/p/300cf7a7dfb7b9b76f175526134ea61b.jpg,https://img.lazcdn.com/g/p/300cf7a7dfb7b9b76f175526134ea61b.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000171,Quần jean nam đen CAO CẤP họa tiết chữ siêu đẹp mẫu mới hot trend DV-FASHION chất bò vải dày co dãn giá rẻ,79.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1879204101.html,https://img.lazcdn.com/g/p/c869b09856c7f2b008997d55c7acaa28.jpg,https://img.lazcdn.com/g/p/c869b09856c7f2b008997d55c7acaa28.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000172,"Quần bò Jean nam dài ĐEN trơn, họa tiết lá phong, khóa 4 cúc cá tính, phong cách 2024, chất jean co giãn tốt chuẩn form bền đẹp, giá tốt",159.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2633120336.html,https://img.lazcdn.com/g/p/0b4c488e97977b810f543cb759b6dec5.jpg,https://img.lazcdn.com/g/p/0b4c488e97977b810f543cb759b6dec5.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000173,Quần jean nam mẫu mới cao cấp loang màu phối rách xướt cao cấp thời trang phong cách,189.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2425333759.html,https://img.lazcdn.com/g/p/774534c788409bf2e750bde3236820c9.jpg,https://img.lazcdn.com/g/p/774534c788409bf2e750bde3236820c9.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000174,*ẢNH THẬT*Quần jean nam co giãn - quần jean nam mẫu mới phong cách trẻ trung năng động thời trang,75.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2478031298.html,https://img.lazcdn.com/g/p/6b62a9ca69e109a9d25825bbd6e49eb6.jpg,https://img.lazcdn.com/g/p/6b62a9ca69e109a9d25825bbd6e49eb6.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000175,QUẦN JOGGER JEAN NAM CHẤT BÒ ĐEN XƯỚC TÚM GỐI KIỂU HÀN QUỐC DB-351 CAO CẤP - DUBAI FASHION,139.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i274148811.html,https://img.lazcdn.com/g/p/023ec149c00fc82266584b15c1c66782.jpg,https://img.lazcdn.com/g/p/023ec149c00fc82266584b15c1c66782.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000176,QUẦN  BAGGY ỐNG SUÔNG RỘNG JEAN NAM CHẤT BÒ XANH LƯNG THUN CẠP CHUN GẤU TÚM SÀNH ĐIỆU DB-57 CAO CẤP CO GIÃN NHẸ NEW VIP - DUBAI FASHION,145.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1539570898.html,https://img.lazcdn.com/g/p/019f4fc26ff4dde505fd06e33f75a301.jpg,https://img.lazcdn.com/g/p/019f4fc26ff4dde505fd06e33f75a301.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:16.556696
000177,Quần jean nam túi kiểu kaki co giãn suông nhẹ đơn giản VNXK xịn,209.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2419502819.html,https://img.lazcdn.com/g/ff/kf/Se11ab4cdaf5e40aa87ef5cd2170ed774J.jpg,https://img.lazcdn.com/g/ff/kf/Se11ab4cdaf5e40aa87ef5cd2170ed774J.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000178,Hàng mới về-Quần Jean dài YUME JEAN BIGSIZE có size 26-44 [ FREESHIP Khi mua hàng] Vải dày và co giãn. Lưng cao đầu cúp,192.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2252050451.html,https://img.lazcdn.com/g/p/899bfdc55299757336f4b1311382bba2.jpg,https://img.lazcdn.com/g/p/899bfdc55299757336f4b1311382bba2.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000179,QUẦN SHORT SỌT LỬNG JEAN NAM CHẤT BÒ XANH LỬNG WASH HÀN QUỐC CAO CẤP - DUBAI FASHION,125.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i290044445.html,https://img.lazcdn.com/g/p/212857d0820be31963d6deac5de958d9.jpg,https://img.lazcdn.com/g/p/212857d0820be31963d6deac5de958d9.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000180,"Quần Jeans Nam ống suông dáng straight siêu nhẹ, mềm mại, thoải mái, Quần bò mặc Tết Coolmate",439.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2550559308.html,https://img.lazcdn.com/g/p/3591287a703fa06628d58235e87defa6.png,https://img.lazcdn.com/g/p/3591287a703fa06628d58235e87defa6.png,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000181,Quần jean dáng form suông rộng KONO  màu xanh nhạt quần bò baggy trơn ống rộng nam dễ phối đồ chất jeans đẹp QJX2,189.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1947630955.html,https://img.lazcdn.com/g/p/a8e2890c1c16e05c49798c130c259783.jpg,https://img.lazcdn.com/g/p/a8e2890c1c16e05c49798c130c259783.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000182,Quần jean nữ ống suông cạp chun dây rút thêu chữ Min phong cách trẻ trung [M70],139.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3270555302.html,https://img.lazcdn.com/g/p/43818837a9284693dea6ad550ff8b446.jpg,https://img.lazcdn.com/g/p/43818837a9284693dea6ad550ff8b446.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000183,Quần Jeans Nam Đen Trơn Vải Co Giãn Cao Cấp Không Phai Dáng Slimfit,309.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3307202336.html,https://img.lazcdn.com/g/p/4a5267a6eae3dc63870c2ad091999556.jpg,https://img.lazcdn.com/g/p/4a5267a6eae3dc63870c2ad091999556.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000184,Quần jean nam ống đứng vải co giãn dáng slimfit ống đứng suông cao cấp Kazata ống 17-19cm,309.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3092244629.html,https://img.lazcdn.com/g/p/a046f69640f9631fc975362bfa5b1ee8.jpg,https://img.lazcdn.com/g/p/a046f69640f9631fc975362bfa5b1ee8.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000185,"Quần jean nam baggy CẠP CHUN BẢN TO ống rộng ATRASTINO,Quần Bò Nam chun CẠP CAO phom Suông Chỉnh Eo Chất Bò cao cấp 2023",189.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2563212984.html,https://img.lazcdn.com/g/p/9cb768f44ad49f08b3d51d62809be801.jpg,https://img.lazcdn.com/g/p/9cb768f44ad49f08b3d51d62809be801.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000186,Quần jean nữ ỐNG LOE siêu xịn chất jean giãn tốt fome chuẩn size 26-30 ( 2 màu ) -31,124.260 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1629487029.html,https://img.lazcdn.com/g/ot/lzd-client-service/252bbe793c2a3c0a2588268eccb98110.jpeg,https://img.lazcdn.com/g/ot/lzd-client-service/252bbe793c2a3c0a2588268eccb98110.jpeg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000187,Quần jean dài nam co giãn phong cách  trẻ trung,129.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2791649929.html,https://img.lazcdn.com/g/ff/kf/S1d5c5b2cc0dc49c6808a97abd3110121S.jpg,https://img.lazcdn.com/g/ff/kf/S1d5c5b2cc0dc49c6808a97abd3110121S.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000188,[HCM]Quần Jeans Nữ Quần Short Demin Nữ Co Giãn Lưng Cao Xuất Khẩu Cao Cấp,99.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2177401794.html,https://img.lazcdn.com/g/p/e9faddc646c86e0d04e86bb81a594831.jpg,https://img.lazcdn.com/g/p/e9faddc646c86e0d04e86bb81a594831.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000189,[Hoàn tiền 6%] QUẦN JEANS DÀI CHO BÉ TRAI 7-45KG - (không kèm dây thắc lưng),89.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i375212743.html,https://img.lazcdn.com/g/p/3744947892908a61ca665bd2103764b7.jpg,https://img.lazcdn.com/g/p/3744947892908a61ca665bd2103764b7.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000190,Quần short jean nam Thái Khang loại quần jean túi hộp dành cho nam trung niên chất dày dặn QUAN03,188.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2869605481.html,https://img.lazcdn.com/g/p/ab9877be6ed488d4e240f2889fb3c11b.jpg,https://img.lazcdn.com/g/p/ab9877be6ed488d4e240f2889fb3c11b.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000191,Quần Bò Nữ Quần Jeans Nữ Trơn Cotton 100% Co Giãn 4 Chiều Dáng Skinny  Lưng Cao Thời Trang Thiết Kế,138.570 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2416376988.html,https://img.lazcdn.com/g/p/126cca770905a26340d8c9f8b447b603.jpg,https://img.lazcdn.com/g/p/126cca770905a26340d8c9f8b447b603.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000192,Quần Short Jeans Ngố Lửng Cạp Trước Chun Sau Dành Cho Nữ [M40],129.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3118197605.html,https://img.lazcdn.com/g/p/3833e2c1c758ca83aaa985272950e513.jpg,https://img.lazcdn.com/g/p/3833e2c1c758ca83aaa985272950e513.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:29.716838
000193,"quần bò jean nam dài dsq xanh đen rách vẩy sơn đẹp cá tính,chất jean co giãn chuẩn form giá tốt 25/06",119.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2493064728.html,https://img.lazcdn.com/g/p/3cf2dd43abb9156e8cfde39d41136aff.jpg,https://img.lazcdn.com/g/p/3cf2dd43abb9156e8cfde39d41136aff.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000194,]Quần Jeans Nữ Quần Bò Nữ Trơn Co Giãn Lưng Cao Dáng Skinny Hàng Công Ty Thiết Kế,159.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2799173993.html,https://img.lazcdn.com/g/p/642c0d1dedcd9161571e74690824b872.jpg,https://img.lazcdn.com/g/p/642c0d1dedcd9161571e74690824b872.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000195,Quần jean nữ dài baggy lưng thun quần bò cạp chun co giãn chiều 4 chiều mặc là đẹp,129.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2655691544.html,https://img.lazcdn.com/g/p/b17b38c0e9c43bb27c4b726927c42d75.jpg,https://img.lazcdn.com/g/p/b17b38c0e9c43bb27c4b726927c42d75.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000196,MOLAN Nam Chất Lượng Cao Của Quần Jean Giản Dị Comfort Thời Trang Ống Đứng Dáng Rộng Chân Cao Xu Hướng Đường Phố Quần Ống Rộng,235.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2247734750.html,https://img.lazcdn.com/g/p/b71015554836e8f2fb8f80c168832394.jpg,https://img.lazcdn.com/g/p/b71015554836e8f2fb8f80c168832394.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000197,"Quần jean, quần bò nam nữ ống rộng cạp chun bigsize SUN N9 XANH NHẠT, mặc thoải mái, dễ phối đồ, phong cách hàn quốc",199.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3112437566.html,https://img.lazcdn.com/g/p/5ed891dcea5e0bf43c409536405b3e49.png,https://img.lazcdn.com/g/p/5ed891dcea5e0bf43c409536405b3e49.png,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000198,"Quần Jogger Jean Nam Dáng Suông Cạp Chun – Thoải Mái, Phong Cách Hàn Quốc, Co Giãn 4 Chiều",145.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3181716241.html,https://img.lazcdn.com/g/p/3137542454183c1373f57bcc8b390b29.jpg,https://img.lazcdn.com/g/p/3137542454183c1373f57bcc8b390b29.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000199,Quần jean nam dáng form suông rộng KONO quần jeans bò baggy trơn ống rộng nam dễ phối đồ chất dày dặn đẹp QJ2,255.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1947716121.html,https://img.lazcdn.com/g/p/a786e4e4b2ac85d864a144f7aca383f8.jpg,https://img.lazcdn.com/g/p/a786e4e4b2ac85d864a144f7aca383f8.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000200,QUẦN JEANS NỮ LƯNG THUN - QUẦN JEANS BAGGY NỮ CAO CẤP CHẤT VẢI JEAN CO DÃN - QUẦN BÒ NỮ FULLSIZE 45KG-65KG,179.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2017552401.html,https://img.lazcdn.com/g/p/86a209d9848fa0fc04ed47da21698d46.jpg,https://img.lazcdn.com/g/p/86a209d9848fa0fc04ed47da21698d46.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000201,Quần Jean Nữ Chất Bò Ống Bass Cotton 100% Co Giãn 4 Chiều Lưng Cao Hàng Công Ty Xuất Khẩu,209.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2799274867.html,https://img.lazcdn.com/g/p/085da34b62fb4db49bb7a97084201d01.jpg,https://img.lazcdn.com/g/p/085da34b62fb4db49bb7a97084201d01.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000202,Quần sọt jean nam vải dày đẹp,85.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1267217748.html,https://img.lazcdn.com/g/p/mdc/675e487fae6f394ea6b2b978d9dd5bc6.jpg,https://img.lazcdn.com/g/p/mdc/675e487fae6f394ea6b2b978d9dd5bc6.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000203,[HCM]Quần Jeans Nam Quần Bò Nam Cào VẢI CO GIÃN Hàng Công Ty Xuất Khẩu Cao Cấp Nhiều Màu,159.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2177242846.html,https://img.lazcdn.com/g/p/d97af2d3a288ed09f73835536e7e4a2b.jpg,https://img.lazcdn.com/g/p/d97af2d3a288ed09f73835536e7e4a2b.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000204,Valazo chính hãng trung niên và người cao tuổi Quần Jean Nam mùa xuân và mùa hè Phần mỏng lỏng eo cao thẳng đáy sâu trung niên căng dad823,237.651 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2404275475.html,https://img.lazcdn.com/g/p/eface2f6bb1c9ad60378f2a097028c7c.jpg,https://img.lazcdn.com/g/p/eface2f6bb1c9ad60378f2a097028c7c.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000205,QUẦN JEAN NỮ LƯNG CAO TRƠN GIÁ SỈ = GIÁ LẺ ( HÌNH THẬT CÓ SIZE ĐẠI ),124.260 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i246064348.html,https://img.lazcdn.com/g/p/c3f90f6862db1f392d99165b3b76f933.jpg,https://img.lazcdn.com/g/p/c3f90f6862db1f392d99165b3b76f933.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000206,[HCM]Quần Jean nữ chất bò co giãn -  Quần Bò Nữ đen trơn thời trang cao cấp -  TP SHOP 87 MS513,140.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1253061614.html,https://img.lazcdn.com/g/p/83839f6eb49f451509f51ea6eb14bfa4.jpg,https://img.lazcdn.com/g/p/83839f6eb49f451509f51ea6eb14bfa4.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000207,QUẦN JEAN NỮ TRƠN CHẤT BÒ LƯNG CAO CO GIÃN THỜI TRANG CAO CẤP TP SHOP 87 MS169,149.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1077494946.html,https://img.lazcdn.com/g/p/7f33471678a600ca4f544ae6963450a9.jpg,https://img.lazcdn.com/g/p/7f33471678a600ca4f544ae6963450a9.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:42.120726
000208,Quần Jean Nam hàng xuất khẩu xịn chất jean co giãn dáng slimfit ôm nhẹ chân,299.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1962866721.html,https://img.lazcdn.com/g/ff/kf/S7d3bba5351074afd85c03ae92bd63833i.jpg,https://img.lazcdn.com/g/ff/kf/S7d3bba5351074afd85c03ae92bd63833i.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000209,Quần Jean Nam Đen Trơn Cao Cấp Jean Thun Slimfit Co Giãn,299.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1802068110.html,https://img.lazcdn.com/g/p/3b72dfbf27d6ba401616f71d94167b38.jpg,https://img.lazcdn.com/g/p/3b72dfbf27d6ba401616f71d94167b38.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000210,[HCM]Quần Jeans Nữ Quần Bò Nữ Lưng Cao Cotton 100%  Co Giãn 4 Chiều Dáng Skinny Xuất Khẩu Cao Cấp,159.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2234108740.html,https://img.lazcdn.com/g/p/e484ab2856e5c37af7a10b48f0a14de2.jpg,https://img.lazcdn.com/g/p/e484ab2856e5c37af7a10b48f0a14de2.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000211,"Quần jean túi hộp nam nữ basic SUN 116 màu KHÓI WASH ống rộng thoải mái, trẻ trung, năng động, phong cách Hàn Quốc",199.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3218870562.html,https://img.lazcdn.com/g/p/f774558dd9057429d128758b5ed82213.png,https://img.lazcdn.com/g/p/f774558dd9057429d128758b5ed82213.png,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000212,Quần Jean Nam Quần Bò Nam Trơn Vải Co GIãn Hàng Công Ty Xuất Khẩu,159.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2176819166.html,https://img.lazcdn.com/g/p/b1f9596e6a25b78510f542790f3909a6.jpg,https://img.lazcdn.com/g/p/b1f9596e6a25b78510f542790f3909a6.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000213,Quần jean baggy dài ống rộng lưng thun mẫu trơn 2 màu vải co giãn từ 50-60kg,159.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i457334630.html,https://img.lazcdn.com/g/p/11ec76333913a4b45b3c58ea14101fbe.jpg,https://img.lazcdn.com/g/p/11ec76333913a4b45b3c58ea14101fbe.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000214,Quần jean nam màu trắng màu đen trơn đơn giãn sang trọng dáng ôm nhẹ vải dày dặn co giãn mã 20 25,179.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2021290798.html,https://img.lazcdn.com/g/p/49e8f3b8d261cc119e3733339f885619.jpg,https://img.lazcdn.com/g/p/49e8f3b8d261cc119e3733339f885619.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000215,"Quần jean, quần bò ống rộng bigsize nam nữ SUN 09 màu ĐEN cạp chun mặc thoải mái theo phong cách hàn quốc",199.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3112339890.html,https://img.lazcdn.com/g/p/6e2a9e5bcd9837277ede41f31cd2ca47.png,https://img.lazcdn.com/g/p/6e2a9e5bcd9837277ede41f31cd2ca47.png,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000216,Quần jean ống suông rộng nam baggy đẹp chất jeans bò form rộng co giãn nhẹ phong cách hàn quốc cao cấp đẹp QJ1,250.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1947626781.html,https://img.lazcdn.com/g/p/c70111ba73dd0e24d732561baa9ce416.jpg,https://img.lazcdn.com/g/p/c70111ba73dd0e24d732561baa9ce416.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000217,Quần Jean Nữ Ống Suông Quần Bò Nữ Ống Rộng Cotton 100% Co Giãn 4 Chiều Lưng Cao Hàng Công Ty Xuất Khẩu Cao Cấp,185.070 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2351911830.html,https://img.lazcdn.com/g/p/ac92aa9a125cef3092f674edab4f4655.jpg,https://img.lazcdn.com/g/p/ac92aa9a125cef3092f674edab4f4655.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000218,"quần baggy jean nam dài xanh rách gối đẹp,chất cotton không giản vải mềm đứng form ống rộng",154.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3124707983.html,https://img.lazcdn.com/g/p/53c9da0b14eeb38074bdf798979cec87.jpg,https://img.lazcdn.com/g/p/53c9da0b14eeb38074bdf798979cec87.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000219,[FREESHIP MAX 15K] Quần JEAN Nam AMIRI Slimfit xanh rách tua lót da Quần bò Amiri vá nhiều da đen bản đẳng cấp nhất dòng vá da,168.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2329511018.html,https://img.lazcdn.com/g/ff/kf/S783ca142e2cb47f585d96e0e709795729.jpg,https://img.lazcdn.com/g/ff/kf/S783ca142e2cb47f585d96e0e709795729.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000220,Quần JEAN DÀI nam thời trang LỊCH LÃM - Brand New Menswear Pants,145.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3175208669.html,https://img.lazcdn.com/g/p/af1d52bae2364617a2c1777fcca49599.jpg,https://img.lazcdn.com/g/p/af1d52bae2364617a2c1777fcca49599.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000221,"Quần Jeans Nữ Thon Dáng, Cao Waisted, Siêu Nhẹ",122.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2908665159.html,https://img.lazcdn.com/g/ff/kf/S7f8f2fcb14a9402282221835813cedabw.jpg,https://img.lazcdn.com/g/ff/kf/S7f8f2fcb14a9402282221835813cedabw.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000222,"QUẦN JEAN NỮ LƯNG CAO XỊN 1044 chất jean giãn tốt, fome ôm tôn dáng đai cao, quần bò nữ thời trang mới phối rách bụi phong cách skiny có size đại và có big size đến khoảng 70kg, với bảng size có size to cho mọi vóc dáng khác nhau",124.260 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i280064557.html,https://img.lazcdn.com/g/p/c84d77eeacfd48ad748d471b784df930.png,https://img.lazcdn.com/g/p/c84d77eeacfd48ad748d471b784df930.png,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000223,Quần jean nữ ỐNG LOE XANH VÂN shop chuẩn 2020 siêu tôn dáng chất jean giãn tốt loevE2-36,125.350 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1738712993.html,https://img.lazcdn.com/g/ot/lzd-client-service/b5ef5ac35c6025ae4bb4d3ee436f5e19.jpeg,https://img.lazcdn.com/g/ot/lzd-client-service/b5ef5ac35c6025ae4bb4d3ee436f5e19.jpeg,quan_jean,quan_jean,0,raw,2026-05-01T15:50:54.192304
000224,Quần short jean nam vnxk xịn chất bò co giãn ống ôm nhẹ Cao Cấp,232.650 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i1801973743.html,https://img.lazcdn.com/g/p/25c70da922d9a23ae1177d2b7a5a3f21.jpg,https://img.lazcdn.com/g/p/25c70da922d9a23ae1177d2b7a5a3f21.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:51:04.997086
000225,JIFANPAUL | Quần Jeans Nam Dáng Thẳng Co Dãn,168.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i3197413286.html,https://img.lazcdn.com/g/ff/kf/Se40ee43f155940089e53a164fadb2331B.jpg,https://img.lazcdn.com/g/ff/kf/Se40ee43f155940089e53a164fadb2331B.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:51:04.997086
000226,"Quần Jean Nam Cạp Cao Ống Rộng Form Xuông Hàn Quốc, Quần Bò Nam Hottrend 2024 - Jean59",280.000 ₫,Lazada,lazada,https://www.lazada.vn/products/pdp-i2615510787.html,https://img.lazcdn.com/g/p/50e25f094b4688f078f3233ac5fee754.jpg,https://img.lazcdn.com/g/p/50e25f094b4688f078f3233ac5fee754.jpg,quan_jean,quan_jean,0,raw,2026-05-01T15:51:04.997086
